address_sk,address_id,line1,line2,city,province_id,postal_code,country_code,address_type,created_at
2360,3356,Calle 472,Piso 7 Dto A,Mar del Plata,1,7206,AR,home,2025-10-28 17:05:44
2361,3357,Calle 6045,,CABA,1,4488,AR,home,2025-10-28 17:05:44
2362,3358,Calle 5537,Piso 11 Dto C,Río Cuarto,2,6879,AR,home,2025-10-28 17:05:44
2363,3359,Calle 5279,,Mendoza,4,9607,AR,home,2025-10-28 17:05:44
2364,3360,Calle 332,Piso 3 Dto C,La Plata,1,7427,AR,home,2025-10-28 17:05:44
2365,3361,Calle 9832,,San Rafael,4,2625,AR,home,2025-10-28 17:05:44
2366,3362,Calle 9835,,CABA,1,5948,AR,home,2025-10-28 17:05:44
2367,3363,Calle 2898,,Mar del Plata,1,3885,AR,home,2025-10-28 17:05:44
2368,3364,Calle 7780,,CABA,1,3067,AR,home,2025-10-28 17:05:44
2369,3365,Calle 1985,,Rosario,3,9193,AR,home,2025-10-28 17:05:44
2370,3366,Calle 125,,La Plata,1,7848,AR,home,2025-10-28 17:05:44
2371,3367,Calle 1741,,Córdoba,2,4467,AR,home,2025-10-28 17:05:44
2372,3368,Calle 9900,,Villa Carlos Paz,2,1033,AR,home,2025-10-28 17:05:44
2373,3369,Calle 9532,Piso 11 Dto B,Córdoba,2,2629,AR,home,2025-10-28 17:05:44
2374,3370,Calle 6170,Piso 12 Dto C,La Plata,1,9064,AR,home,2025-10-28 17:05:44
2375,3371,Calle 5799,,La Plata,1,8364,AR,home,2025-10-28 17:05:44
2376,3372,Calle 5639,,La Plata,1,4839,AR,home,2025-10-28 17:05:44
2377,3373,Calle 7680,,San Rafael,4,5667,AR,home,2025-10-28 17:05:44
2378,3374,Calle 4718,,La Plata,1,2937,AR,home,2025-10-28 17:05:44
2379,3375,Calle 3209,,Godoy Cruz,4,2315,AR,home,2025-10-28 17:05:44
2380,3376,Calle 6894,Piso 12 Dto B,Godoy Cruz,4,1957,AR,home,2025-10-28 17:05:44
2381,3377,Calle 6850,,La Plata,1,3623,AR,home,2025-10-28 17:05:44
2382,3378,Calle 5262,,Mar del Plata,1,7664,AR,home,2025-10-28 17:05:44
2383,3379,Calle 981,,Rafaela,3,2134,AR,home,2025-10-28 17:05:44
2384,3380,Calle 8964,,Mar del Plata,1,7330,AR,home,2025-10-28 17:05:44
2385,3381,Calle 5494,,Córdoba,2,4250,AR,home,2025-10-28 17:05:44
2386,3382,Calle 9598,,La Plata,1,7202,AR,home,2025-10-28 17:05:44
2387,3383,Calle 8399,,Río Cuarto,2,9158,AR,home,2025-10-28 17:05:44
2388,3384,Calle 9934,,CABA,1,1656,AR,home,2025-10-28 17:05:44
2389,3385,Calle 7432,,Mendoza,4,4986,AR,home,2025-10-28 17:05:44
2390,3386,Calle 7166,Piso 6 Dto C,La Plata,1,7225,AR,home,2025-10-28 17:05:44
2391,3387,Calle 8772,,La Plata,1,9042,AR,home,2025-10-28 17:05:44
2392,3388,Calle 8142,,Mar del Plata,1,6584,AR,home,2025-10-28 17:05:44
2393,3389,Calle 676,Piso 2 Dto A,Mendoza,4,1496,AR,home,2025-10-28 17:05:44
2394,3390,Calle 7012,,Rosario,3,8062,AR,home,2025-10-28 17:05:44
2395,3391,Calle 6043,Piso 2 Dto A,Rosario,3,3999,AR,home,2025-10-28 17:05:44
2396,3392,Calle 3615,Piso 4 Dto B,La Plata,1,7426,AR,home,2025-10-28 17:05:44
2397,3393,Calle 7689,Piso 7 Dto B,Godoy Cruz,4,9377,AR,home,2025-10-28 17:05:44
2398,3394,Calle 2699,Piso 5 Dto C,Córdoba,2,7022,AR,home,2025-10-28 17:05:44
2399,3395,Calle 2263,Piso 6 Dto A,La Plata,1,3123,AR,home,2025-10-28 17:05:44
2400,3396,Calle 5470,,Mar del Plata,1,7909,AR,home,2025-10-28 17:05:44
2401,3397,Calle 8065,,Santa Fe,3,6235,AR,home,2025-10-28 17:05:44
2402,3398,Calle 3531,Piso 5 Dto C,Río Cuarto,2,3268,AR,home,2025-10-28 17:05:44
2403,3399,Calle 4935,Piso 7 Dto C,CABA,1,1071,AR,home,2025-10-28 17:05:44
2404,3400,Calle 4796,,CABA,1,5700,AR,home,2025-10-28 17:05:44
2405,3401,Calle 9294,Piso 8 Dto A,San Rafael,4,2904,AR,home,2025-10-28 17:05:44
2406,3402,Calle 851,,Mar del Plata,1,4771,AR,home,2025-10-28 17:05:44
2407,3403,Calle 7419,,La Plata,1,4981,AR,home,2025-10-28 17:05:44
2408,3404,Calle 2557,Piso 12 Dto A,Mar del Plata,1,6188,AR,home,2025-10-28 17:05:44
2409,3405,Calle 8000,Piso 7 Dto C,Villa Carlos Paz,2,1192,AR,home,2025-10-28 17:05:44
2410,3406,Calle 3600,Piso 11 Dto A,Mar del Plata,1,4284,AR,home,2025-10-28 17:05:44
2411,3407,Calle 2483,Piso 1 Dto A,CABA,1,9247,AR,home,2025-10-28 17:05:44
2412,3408,Calle 8899,,La Plata,1,7928,AR,home,2025-10-28 17:05:44
2413,3409,Calle 376,Piso 9 Dto A,Villa Carlos Paz,2,9171,AR,home,2025-10-28 17:05:44
2414,3410,Calle 143,Piso 6 Dto C,Villa Carlos Paz,2,5686,AR,home,2025-10-28 17:05:44
2415,3411,Calle 2181,Piso 1 Dto C,Rafaela,3,7869,AR,home,2025-10-28 17:05:44
2416,3412,Calle 1864,Piso 4 Dto A,Córdoba,2,7055,AR,home,2025-10-28 17:05:44
2417,3413,Calle 6131,,Mendoza,4,2268,AR,home,2025-10-28 17:05:44
2418,3414,Calle 6415,Piso 2 Dto B,Santa Fe,3,9693,AR,home,2025-10-28 17:05:44
2419,3415,Calle 3552,,CABA,1,5683,AR,home,2025-10-28 17:05:44
2420,3416,Calle 4618,,Córdoba,2,2046,AR,home,2025-10-28 17:05:44
2421,3417,Calle 5570,,Mar del Plata,1,6409,AR,home,2025-10-28 17:05:44
2422,3418,Calle 1689,,Mar del Plata,1,8820,AR,home,2025-10-28 17:05:44
2423,3419,Calle 8286,,La Plata,1,1196,AR,home,2025-10-28 17:05:44
2424,3420,Calle 5207,Piso 7 Dto B,San Rafael,4,2802,AR,home,2025-10-28 17:05:44
2425,3421,Calle 8994,,Santa Fe,3,1609,AR,home,2025-10-28 17:05:44
2426,3422,Calle 1683,,Rafaela,3,8925,AR,home,2025-10-28 17:05:44
2427,3423,Calle 5994,Piso 9 Dto B,CABA,1,9476,AR,home,2025-10-28 17:05:44
2428,3424,Calle 9360,Piso 8 Dto B,Mar del Plata,1,6836,AR,home,2025-10-28 17:05:44
2429,3425,Calle 2619,Piso 7 Dto A,CABA,1,1682,AR,home,2025-10-28 17:05:44
2430,3426,Calle 8787,,Santa Fe,3,5187,AR,home,2025-10-28 17:05:44
2431,3427,Calle 9635,Piso 6 Dto B,Córdoba,2,8204,AR,home,2025-10-28 17:05:44
2432,3428,Calle 5976,,CABA,1,5625,AR,home,2025-10-28 17:05:44
2433,3429,Calle 2327,Piso 2 Dto B,Mar del Plata,1,6491,AR,home,2025-10-28 17:05:44
2434,3430,Calle 5411,Piso 9 Dto B,Mar del Plata,1,8008,AR,home,2025-10-28 17:05:44
2435,3431,Calle 71,,CABA,1,9444,AR,home,2025-10-28 17:05:44
2436,3432,Calle 2929,Piso 8 Dto B,La Plata,1,4636,AR,home,2025-10-28 17:05:44
2437,3433,Calle 6079,,Mar del Plata,1,3696,AR,home,2025-10-28 17:05:44
2438,3434,Calle 6073,,Mar del Plata,1,4908,AR,home,2025-10-28 17:05:44
2439,3435,Calle 3121,Piso 1 Dto C,Santa Fe,3,3049,AR,home,2025-10-28 17:05:44
2440,3436,Calle 9103,Piso 12 Dto A,Córdoba,2,8784,AR,home,2025-10-28 17:05:44
2441,3437,Calle 1900,Piso 2 Dto C,Mar del Plata,1,3297,AR,home,2025-10-28 17:05:44
2442,3438,Calle 7877,Piso 11 Dto C,Mar del Plata,1,4250,AR,home,2025-10-28 17:05:44
2443,3439,Calle 142,,Rosario,3,2199,AR,home,2025-10-28 17:05:44
2444,3440,Calle 4566,Piso 3 Dto A,Rafaela,3,5755,AR,home,2025-10-28 17:05:44
2445,3441,Calle 850,Piso 6 Dto C,Mar del Plata,1,8324,AR,home,2025-10-28 17:05:44
2446,3442,Calle 7000,Piso 2 Dto C,Mar del Plata,1,2774,AR,home,2025-10-28 17:05:44
2447,3443,Calle 7119,Piso 6 Dto B,Mar del Plata,1,8458,AR,home,2025-10-28 17:05:44
2448,3444,Calle 9985,Piso 12 Dto C,Mar del Plata,1,9585,AR,home,2025-10-28 17:05:44
2449,3445,Calle 264,Piso 1 Dto C,La Plata,1,3495,AR,home,2025-10-28 17:05:44
2450,3446,Calle 2268,Piso 11 Dto B,Godoy Cruz,4,4215,AR,home,2025-10-28 17:05:44
2451,3447,Calle 2987,,Río Cuarto,2,5233,AR,home,2025-10-28 17:05:44
2452,3448,Calle 218,Piso 8 Dto A,San Rafael,4,5661,AR,home,2025-10-28 17:05:44
2453,3449,Calle 821,Piso 2 Dto B,Villa Carlos Paz,2,2872,AR,home,2025-10-28 17:05:44
2454,3450,Calle 609,,Godoy Cruz,4,1718,AR,home,2025-10-28 17:05:44
2455,3451,Calle 6866,,CABA,1,3204,AR,home,2025-10-28 17:05:44
2456,3452,Calle 3424,Piso 11 Dto B,Mar del Plata,1,6509,AR,home,2025-10-28 17:05:44
2457,3453,Calle 3616,,Rosario,3,6868,AR,home,2025-10-28 17:05:44
2458,3454,Calle 3063,Piso 2 Dto B,Rafaela,3,8733,AR,home,2025-10-28 17:05:44
2459,3455,Calle 3973,Piso 12 Dto C,Santa Fe,3,7346,AR,home,2025-10-28 17:05:44
2460,3456,Calle 2553,,Córdoba,2,9107,AR,home,2025-10-28 17:05:44
2461,3457,Calle 6936,,Santa Fe,3,6085,AR,home,2025-10-28 17:05:44
2462,3458,Calle 9704,Piso 3 Dto C,La Plata,1,3105,AR,home,2025-10-28 17:05:44
2463,3459,Calle 2315,Piso 1 Dto C,CABA,1,1813,AR,home,2025-10-28 17:05:44
2464,3460,Calle 6177,,Mar del Plata,1,1394,AR,home,2025-10-28 17:05:44
2465,3461,Calle 3416,,Santa Fe,3,7564,AR,home,2025-10-28 17:05:44
2466,3462,Calle 3247,Piso 4 Dto B,Río Cuarto,2,4556,AR,home,2025-10-28 17:05:44
2467,3463,Calle 211,,Córdoba,2,1617,AR,home,2025-10-28 17:05:44
2468,3464,Calle 9645,Piso 4 Dto A,Mar del Plata,1,9536,AR,home,2025-10-28 17:05:44
2469,3465,Calle 8712,,Villa Carlos Paz,2,6503,AR,home,2025-10-28 17:05:44
2470,3466,Calle 9833,,Mar del Plata,1,4770,AR,home,2025-10-28 17:05:44
2471,3467,Calle 3615,Piso 11 Dto B,San Rafael,4,7958,AR,home,2025-10-28 17:05:44
2472,3468,Calle 6454,,La Plata,1,9386,AR,home,2025-10-28 17:05:44
2473,3469,Calle 7031,Piso 9 Dto A,CABA,1,5965,AR,home,2025-10-28 17:05:44
2474,3470,Calle 7504,,Santa Fe,3,2206,AR,home,2025-10-28 17:05:44
2475,3471,Calle 8987,,La Plata,1,1137,AR,home,2025-10-28 17:05:44
2476,3472,Calle 9907,Piso 8 Dto C,CABA,1,3285,AR,home,2025-10-28 17:05:44
2477,3473,Calle 5054,Piso 3 Dto C,Córdoba,2,4813,AR,home,2025-10-28 17:05:44
2478,3474,Calle 5833,,San Rafael,4,7644,AR,home,2025-10-28 17:05:44
2479,3475,Calle 1611,Piso 9 Dto B,Mar del Plata,1,7522,AR,home,2025-10-28 17:05:44
2480,3476,Calle 3552,Piso 7 Dto A,Río Cuarto,2,9925,AR,home,2025-10-28 17:05:44
2481,3477,Calle 5858,Piso 1 Dto A,San Rafael,4,3645,AR,home,2025-10-28 17:05:44
2482,3478,Calle 9702,Piso 3 Dto A,Mendoza,4,8082,AR,home,2025-10-28 17:05:44
2483,3479,Calle 8436,,Mar del Plata,1,8332,AR,home,2025-10-28 17:05:44
2484,3480,Calle 5323,,La Plata,1,8598,AR,home,2025-10-28 17:05:44
2485,3481,Calle 5210,,Córdoba,2,3221,AR,home,2025-10-28 17:05:44
2486,3482,Calle 7869,Piso 8 Dto A,La Plata,1,6287,AR,home,2025-10-28 17:05:44
2487,3483,Calle 8996,Piso 4 Dto C,CABA,1,9719,AR,home,2025-10-28 17:05:44
2488,3484,Calle 4767,,CABA,1,7349,AR,home,2025-10-28 17:05:44
2489,3485,Calle 3088,,Mar del Plata,1,6775,AR,home,2025-10-28 17:05:44
2490,3486,Calle 8756,,CABA,1,2870,AR,home,2025-10-28 17:05:44
2491,3487,Calle 919,,CABA,1,1071,AR,home,2025-10-28 17:05:44
2492,3488,Calle 2965,Piso 9 Dto B,Mar del Plata,1,6727,AR,home,2025-10-28 17:05:44
2493,3489,Calle 3817,,San Rafael,4,4214,AR,home,2025-10-28 17:05:44
2494,3490,Calle 2457,,Mar del Plata,1,2045,AR,home,2025-10-28 17:05:44
2495,3491,Calle 592,,Mar del Plata,1,1376,AR,home,2025-10-28 17:05:44
2496,3492,Calle 5647,,Río Cuarto,2,4720,AR,home,2025-10-28 17:05:44
2497,3493,Calle 1951,,CABA,1,7298,AR,home,2025-10-28 17:05:44
2498,3494,Calle 8168,,Rosario,3,3229,AR,home,2025-10-28 17:05:44
2499,3495,Calle 6939,Piso 3 Dto B,Santa Fe,3,6955,AR,home,2025-10-28 17:05:44
2500,3496,Calle 4724,Piso 1 Dto C,Mar del Plata,1,9107,AR,home,2025-10-28 17:05:44
2501,3497,Calle 4999,Piso 7 Dto C,Santa Fe,3,7684,AR,home,2025-10-28 17:05:44
2502,3498,Calle 6233,,Mar del Plata,1,6929,AR,home,2025-10-28 17:05:44
2503,3499,Calle 3586,,La Plata,1,5598,AR,home,2025-10-28 17:05:44
2504,3500,Calle 8790,Piso 11 Dto B,Río Cuarto,2,9423,AR,home,2025-10-28 17:05:44
2505,3501,Calle 8302,,Villa Carlos Paz,2,6786,AR,home,2025-10-28 17:05:44
2506,3502,Calle 2622,,San Rafael,4,8113,AR,home,2025-10-28 17:05:44
2507,3503,Calle 5132,,Rafaela,3,8548,AR,home,2025-10-28 17:05:44
2508,3504,Calle 75,Piso 9 Dto C,La Plata,1,4992,AR,home,2025-10-28 17:05:44
2509,3505,Calle 6694,,Rafaela,3,5125,AR,home,2025-10-28 17:05:44
2510,3506,Calle 7056,Piso 10 Dto C,Mar del Plata,1,9774,AR,home,2025-10-28 17:05:44
2511,3507,Calle 5007,Piso 6 Dto A,Mar del Plata,1,1522,AR,home,2025-10-28 17:05:44
2512,3508,Calle 7594,,La Plata,1,1837,AR,home,2025-10-28 17:05:44
2513,3509,Calle 9888,,CABA,1,8658,AR,home,2025-10-28 17:05:44
2514,3510,Calle 8029,Piso 3 Dto C,Mar del Plata,1,5417,AR,home,2025-10-28 17:05:44
2515,3511,Calle 79,,Río Cuarto,2,2039,AR,home,2025-10-28 17:05:44
2516,3512,Calle 5754,,Mar del Plata,1,3173,AR,home,2025-10-28 17:05:44
2517,3513,Calle 380,,La Plata,1,6106,AR,home,2025-10-28 17:05:44
2518,3514,Calle 2282,Piso 8 Dto C,CABA,1,4809,AR,home,2025-10-28 17:05:44
2519,3515,Calle 5417,,Rafaela,3,2829,AR,home,2025-10-28 17:05:44
2520,3516,Calle 9439,,La Plata,1,7571,AR,home,2025-10-28 17:05:44
2521,3517,Calle 4329,Piso 3 Dto C,La Plata,1,7230,AR,home,2025-10-28 17:05:44
2522,3518,Calle 1819,Piso 12 Dto A,Santa Fe,3,9124,AR,home,2025-10-28 17:05:44
2523,3519,Calle 5736,Piso 6 Dto B,Mar del Plata,1,2314,AR,home,2025-10-28 17:05:44
2524,3520,Calle 672,,Villa Carlos Paz,2,4803,AR,home,2025-10-28 17:05:44
2525,3521,Calle 4988,Piso 6 Dto B,La Plata,1,4603,AR,home,2025-10-28 17:05:44
2526,3522,Calle 2224,,Villa Carlos Paz,2,7811,AR,home,2025-10-28 17:05:44
2527,3523,Calle 4099,,La Plata,1,2423,AR,home,2025-10-28 17:05:44
2528,3524,Calle 6934,,Santa Fe,3,7969,AR,home,2025-10-28 17:05:44
2529,3525,Calle 6952,Piso 1 Dto C,Rosario,3,9613,AR,home,2025-10-28 17:05:44
2530,3526,Calle 7243,,Mar del Plata,1,1970,AR,home,2025-10-28 17:05:44
2531,3527,Calle 9888,,Córdoba,2,4848,AR,home,2025-10-28 17:05:44
2532,3528,Calle 8095,Piso 1 Dto B,Godoy Cruz,4,1532,AR,home,2025-10-28 17:05:44
2533,3529,Calle 8845,Piso 3 Dto A,Río Cuarto,2,8220,AR,home,2025-10-28 17:05:44
2534,3530,Calle 2839,,Córdoba,2,9700,AR,home,2025-10-28 17:05:44
2535,3531,Calle 5056,,CABA,1,5780,AR,home,2025-10-28 17:05:44
2536,3532,Calle 9959,Piso 4 Dto B,La Plata,1,7000,AR,home,2025-10-28 17:05:44
2537,3533,Calle 9060,,Rosario,3,2754,AR,home,2025-10-28 17:05:44
2538,3534,Calle 5928,Piso 6 Dto B,La Plata,1,8644,AR,home,2025-10-28 17:05:44
2539,3535,Calle 1806,Piso 12 Dto B,Córdoba,2,1397,AR,home,2025-10-28 17:05:44
2540,3536,Calle 1394,,Córdoba,2,5901,AR,home,2025-10-28 17:05:44
2541,3537,Calle 6104,,Mar del Plata,1,3568,AR,home,2025-10-28 17:05:44
2542,3538,Calle 1757,Piso 6 Dto A,Mar del Plata,1,3409,AR,home,2025-10-28 17:05:44
2543,3539,Calle 9912,Piso 3 Dto B,Godoy Cruz,4,2052,AR,home,2025-10-28 17:05:44
2544,3540,Calle 8344,,CABA,1,2366,AR,home,2025-10-28 17:05:44
2545,3541,Calle 3746,,Villa Carlos Paz,2,2604,AR,home,2025-10-28 17:05:44
2546,3542,Calle 1238,,Mar del Plata,1,8544,AR,home,2025-10-28 17:05:44
2547,3543,Calle 441,Piso 6 Dto A,Rosario,3,8984,AR,home,2025-10-28 17:05:44
2548,3544,Calle 5674,,La Plata,1,7113,AR,home,2025-10-28 17:05:44
2549,3545,Calle 5207,,La Plata,1,1096,AR,home,2025-10-28 17:05:44
2550,3546,Calle 8532,Piso 4 Dto C,Santa Fe,3,1560,AR,home,2025-10-28 17:05:44
2551,3547,Calle 5673,Piso 1 Dto A,Villa Carlos Paz,2,9241,AR,home,2025-10-28 17:05:44
2552,3548,Calle 774,,La Plata,1,5459,AR,home,2025-10-28 17:05:44
2553,3549,Calle 3371,Piso 5 Dto B,Río Cuarto,2,6701,AR,home,2025-10-28 17:05:44
2554,3550,Calle 2396,,Río Cuarto,2,1731,AR,home,2025-10-28 17:05:44
2555,3551,Calle 2166,,Rafaela,3,1794,AR,home,2025-10-28 17:05:44
2556,3552,Calle 4601,,CABA,1,9937,AR,home,2025-10-28 17:05:44
2557,3553,Calle 1615,,CABA,1,6925,AR,home,2025-10-28 17:05:44
2558,3554,Calle 3228,,Mar del Plata,1,7336,AR,home,2025-10-28 17:05:44
2559,3555,Calle 6736,,Mar del Plata,1,4892,AR,home,2025-10-28 17:05:44
2560,3556,Calle 1409,Piso 11 Dto C,Río Cuarto,2,5022,AR,home,2025-10-28 17:05:44
2561,3557,Calle 8361,Piso 10 Dto C,Villa Carlos Paz,2,8964,AR,home,2025-10-28 17:05:44
2562,3558,Calle 701,,CABA,1,2323,AR,home,2025-10-28 17:05:44
2563,3559,Calle 826,Piso 8 Dto A,Córdoba,2,2870,AR,home,2025-10-28 17:05:44
2564,3560,Calle 5984,Piso 1 Dto C,Mar del Plata,1,2707,AR,home,2025-10-28 17:05:44
2565,3561,Calle 8669,,CABA,1,2318,AR,home,2025-10-28 17:05:44
2566,3562,Calle 5928,Piso 5 Dto B,Santa Fe,3,8743,AR,home,2025-10-28 17:05:44
2567,3563,Calle 5545,,Villa Carlos Paz,2,8430,AR,home,2025-10-28 17:05:44
2568,3564,Calle 7196,,CABA,1,9208,AR,home,2025-10-28 17:05:44
2569,3565,Calle 6974,Piso 4 Dto C,CABA,1,7566,AR,home,2025-10-28 17:05:44
2570,3566,Calle 6254,,La Plata,1,1413,AR,home,2025-10-28 17:05:44
2571,3567,Calle 7517,Piso 2 Dto A,CABA,1,5693,AR,home,2025-10-28 17:05:44
2572,3568,Calle 3563,Piso 11 Dto C,CABA,1,7238,AR,home,2025-10-28 17:05:44
2573,3569,Calle 6247,Piso 3 Dto B,La Plata,1,4355,AR,home,2025-10-28 17:05:44
2574,3570,Calle 1810,Piso 2 Dto B,Mar del Plata,1,2585,AR,home,2025-10-28 17:05:44
2575,3571,Calle 1676,Piso 6 Dto A,Mar del Plata,1,9378,AR,home,2025-10-28 17:05:44
2576,3572,Calle 8715,,La Plata,1,7810,AR,home,2025-10-28 17:05:44
2577,3573,Calle 6362,Piso 6 Dto B,La Plata,1,9364,AR,home,2025-10-28 17:05:44
2578,3574,Calle 6184,,Mendoza,4,1048,AR,home,2025-10-28 17:05:44
2579,3575,Calle 7970,,CABA,1,7579,AR,home,2025-10-28 17:05:44
2580,3576,Calle 5645,,Córdoba,2,2861,AR,home,2025-10-28 17:05:44
2581,3577,Calle 6281,,CABA,1,5590,AR,home,2025-10-28 17:05:44
2582,3578,Calle 818,,La Plata,1,2543,AR,home,2025-10-28 17:05:44
2583,3579,Calle 2102,Piso 9 Dto A,CABA,1,8861,AR,home,2025-10-28 17:05:44
2584,3580,Calle 1434,Piso 9 Dto A,CABA,1,7561,AR,home,2025-10-28 17:05:44
2585,3581,Calle 5484,Piso 11 Dto B,Santa Fe,3,8816,AR,home,2025-10-28 17:05:44
2586,3582,Calle 9835,,Villa Carlos Paz,2,3208,AR,home,2025-10-28 17:05:44
2587,3583,Calle 4574,Piso 9 Dto B,CABA,1,7840,AR,home,2025-10-28 17:05:44
2588,3584,Calle 9059,,CABA,1,1154,AR,home,2025-10-28 17:05:44
2589,3585,Calle 5135,,CABA,1,7683,AR,home,2025-10-28 17:05:44
2590,3586,Calle 9772,Piso 8 Dto B,Rosario,3,8350,AR,home,2025-10-28 17:05:44
2591,3587,Calle 1694,Piso 7 Dto C,Villa Carlos Paz,2,7725,AR,home,2025-10-28 17:05:44
2592,3588,Calle 8309,,Mar del Plata,1,9610,AR,home,2025-10-28 17:05:44
2593,3589,Calle 776,,CABA,1,9185,AR,home,2025-10-28 17:05:44
2594,3590,Calle 5703,,La Plata,1,2882,AR,home,2025-10-28 17:05:44
2595,3591,Calle 3187,,Mar del Plata,1,2259,AR,home,2025-10-28 17:05:44
2596,3592,Calle 5398,,Río Cuarto,2,1743,AR,home,2025-10-28 17:05:44
2597,3593,Calle 3976,,Córdoba,2,6853,AR,home,2025-10-28 17:05:44
2598,3594,Calle 8250,Piso 4 Dto B,La Plata,1,4840,AR,home,2025-10-28 17:05:44
2599,3595,Calle 2510,,Rosario,3,3525,AR,home,2025-10-28 17:05:44
2600,3596,Calle 1735,,Godoy Cruz,4,4018,AR,home,2025-10-28 17:05:44
2601,3597,Calle 4163,,Córdoba,2,2741,AR,home,2025-10-28 17:05:44
2602,3598,Calle 612,Piso 2 Dto C,Villa Carlos Paz,2,4821,AR,home,2025-10-28 17:05:44
2603,3599,Calle 3407,Piso 12 Dto C,CABA,1,6215,AR,home,2025-10-28 17:05:44
2604,3600,Calle 3566,,La Plata,1,1142,AR,home,2025-10-28 17:05:44
2605,3601,Calle 5533,Piso 10 Dto A,Río Cuarto,2,6011,AR,home,2025-10-28 17:05:44
2606,3602,Calle 8821,Piso 8 Dto A,Rafaela,3,1526,AR,home,2025-10-28 17:05:44
2607,3603,Calle 9919,,San Rafael,4,8551,AR,home,2025-10-28 17:05:44
2608,3604,Calle 5385,Piso 11 Dto A,Córdoba,2,7561,AR,home,2025-10-28 17:05:44
2609,3605,Calle 3536,,CABA,1,8025,AR,home,2025-10-28 17:05:44
2610,3606,Calle 2230,,Mar del Plata,1,5812,AR,home,2025-10-28 17:05:44
2611,3607,Calle 5008,,Córdoba,2,3797,AR,home,2025-10-28 17:05:44
2612,3608,Calle 8606,,Mar del Plata,1,7746,AR,home,2025-10-28 17:05:44
2613,3609,Calle 7109,,CABA,1,2542,AR,home,2025-10-28 17:05:44
2614,3610,Calle 4755,Piso 5 Dto A,La Plata,1,5435,AR,home,2025-10-28 17:05:44
2615,3611,Calle 505,Piso 3 Dto C,Río Cuarto,2,5008,AR,home,2025-10-28 17:05:44
2616,3612,Calle 5041,Piso 8 Dto B,Mar del Plata,1,2488,AR,home,2025-10-28 17:05:44
2617,3613,Calle 6977,Piso 11 Dto A,Río Cuarto,2,7824,AR,home,2025-10-28 17:05:44
2618,3614,Calle 4670,Piso 2 Dto B,Mar del Plata,1,6759,AR,home,2025-10-28 17:05:44
2619,3615,Calle 1065,,Río Cuarto,2,6241,AR,home,2025-10-28 17:05:44
2620,3616,Calle 4917,,Rosario,3,9332,AR,home,2025-10-28 17:05:44
2621,3617,Calle 1157,,CABA,1,6215,AR,home,2025-10-28 17:05:44
2622,3618,Calle 2970,,La Plata,1,1577,AR,home,2025-10-28 17:05:44
2623,3619,Calle 6253,Piso 7 Dto C,La Plata,1,3838,AR,home,2025-10-28 17:05:44
2624,3620,Calle 3797,,Córdoba,2,5096,AR,home,2025-10-28 17:05:44
2625,3621,Calle 8877,,Rafaela,3,4776,AR,home,2025-10-28 17:05:44
2626,3622,Calle 2438,Piso 5 Dto A,Mar del Plata,1,7957,AR,home,2025-10-28 17:05:44
2627,3623,Calle 4427,,CABA,1,5913,AR,home,2025-10-28 17:05:44
2628,3624,Calle 3902,Piso 5 Dto A,CABA,1,7077,AR,home,2025-10-28 17:05:44
2629,3625,Calle 8632,Piso 7 Dto B,San Rafael,4,1610,AR,home,2025-10-28 17:05:44
2630,3626,Calle 4719,,La Plata,1,3893,AR,home,2025-10-28 17:05:44
2631,3627,Calle 9085,,Mendoza,4,8368,AR,home,2025-10-28 17:05:44
2632,3628,Calle 9464,Piso 6 Dto A,CABA,1,5456,AR,home,2025-10-28 17:05:44
2633,3629,Calle 4076,Piso 10 Dto B,Rosario,3,5642,AR,home,2025-10-28 17:05:44
2634,3630,Calle 1575,Piso 8 Dto B,Mar del Plata,1,1734,AR,home,2025-10-28 17:05:44
2635,3631,Calle 8570,,Mar del Plata,1,6574,AR,home,2025-10-28 17:05:44
2636,3632,Calle 7461,Piso 4 Dto B,Mar del Plata,1,7585,AR,home,2025-10-28 17:05:44
2637,3633,Calle 7041,Piso 8 Dto C,La Plata,1,8487,AR,home,2025-10-28 17:05:44
2638,3634,Calle 7497,,CABA,1,8098,AR,home,2025-10-28 17:05:44
2639,3635,Calle 7215,,La Plata,1,4520,AR,home,2025-10-28 17:05:44
2640,3636,Calle 7341,Piso 2 Dto B,Mar del Plata,1,8871,AR,home,2025-10-28 17:05:44
2641,3637,Calle 5338,Piso 1 Dto C,Mar del Plata,1,2254,AR,home,2025-10-28 17:05:44
2642,3638,Calle 328,Piso 11 Dto A,Villa Carlos Paz,2,9051,AR,home,2025-10-28 17:05:44
2643,3639,Calle 2961,,Mar del Plata,1,7028,AR,home,2025-10-28 17:05:44
2644,3640,Calle 306,,Villa Carlos Paz,2,6490,AR,home,2025-10-28 17:05:44
2645,3641,Calle 9448,Piso 4 Dto B,Mar del Plata,1,6093,AR,home,2025-10-28 17:05:44
2646,3642,Calle 4331,Piso 3 Dto C,Mar del Plata,1,2181,AR,home,2025-10-28 17:05:44
2647,3643,Calle 9631,Piso 3 Dto B,Rafaela,3,3037,AR,home,2025-10-28 17:05:44
2648,3644,Calle 5414,,Mendoza,4,9829,AR,home,2025-10-28 17:05:44
2649,3645,Calle 7010,Piso 12 Dto A,Santa Fe,3,5929,AR,home,2025-10-28 17:05:44
